mysql> select * from log;

+-----+---------------------+---------+----------------------------------+-------+
| id  | time                | cell_id | comment                          | event |
| 187 | 2019-01-11 11:42:52 |       3 | 66: 85868B                       |     7 |
| 188 | 2019-01-11 11:42:59 |       3 | 66: 85868B                       |     3 |
| 189 | 2019-01-11 11:43:02 |       3 | 66: 85868B                       |     8 |
| 190 | 2019-01-11 11:43:07 |       3 | 67: 1FAD75                       |     7 |
| 191 | 2019-01-11 11:43:07 |       3 | 67: 1FAD75                       |     0 |
| 192 | 2019-01-11 11:43:10 |       3 | 67: 1FAD75                       |     8 |
| 193 | 2019-01-11 11:43:16 |       3 | 68: 24B030                       |     7 |
| 194 | 2019-01-11 11:43:25 |       3 | 68: 24B030                       |     3 |
| 195 | 2019-01-11 11:43:29 |       3 | 68: 24B030                       |     8 |
| 196 | 2019-01-11 11:43:34 |       3 | 69: F09779                       |     7 |
| 197 | 2019-01-11 11:43:35 |       3 | 69: F09779                       |     3 |
| 198 | 2019-01-11 11:43:38 |       3 | 69: F09779                       |     8 |
| 199 | 2019-01-11 11:43:43 |       3 | 70: 40A5DC                       |     7 |
| 200 | 2019-01-11 11:43:50 |       3 | 70: 40A5DC                       |     3 |
| 201 | 2019-01-11 11:43:53 |       3 | 70: 40A5DC                       |     8 |
| 202 | 2019-01-11 11:43:58 |       3 | 71: 4B794A                       |     7 |
| 203 | 2019-01-11 11:43:58 |       3 | 71: 4B794A                       |     3 |
| 204 | 2019-01-11 11:44:01 |       3 | 71: 4B794A                       |     8 |
| 205 | 2019-01-11 11:44:06 |       3 | 72: 4CC355                       |     7 |
| 206 | 2019-01-11 11:44:13 |       3 | 72: 4CC355                       |     6 |
| 207 | 2019-01-11 11:44:16 |       3 | 72: 4CC355                       |     8 |
| 208 | 2019-01-11 11:44:21 |       3 | 73: 16055E                       |     7 |
| 209 | 2019-01-11 11:44:25 |       3 | 73: 16055E                       |     5 |
| 210 | 2019-01-11 11:44:28 |       3 | 73: 16055E                       |     8 |
| 211 | 2019-01-11 11:44:33 |       3 | 74: DB47AD                       |     7 |
| 212 | 2019-01-11 11:44:43 |       3 | 74: DB47AD                       |     5 |
